x,y,width,height
667,2150,27,25
694,2150,27,25
721,2150,24,25
745,2150,25,25
770,2150,25,25
795,2150,25,25
820,2150,25,25
845,2150,25,25
870,2150,25,25
895,2150,25,25
920,2150,25,25
945,2150,25,25
970,2150,25,25
995,2150,24,25
1019,2150,25,25
1044,2150,25,25
1069,2150,25,25
1094,2150,25,25
1119,2150,25,25
1144,2150,25,25
1169,2150,25,25
1194,2150,24,25
1218,2150,25,25
1243,2150,25,25
0,2175,24,25
24,2175,25,25
49,2175,25,25
74,2175,26,25
100,2175,25,25
125,2175,24,25
149,2175,25,25
174,2175,24,25
198,2175,25,25
223,2175,25,25
248,2175,25,25
273,2175,25,25
298,2175,24,25
322,2175,26,25
348,2175,26,25
374,2175,26,25
400,2175,24,25
424,2175,24,25
448,2175,24,25
472,2175,25,25
497,2175,27,25
524,2175,26,25
550,2175,25,25
575,2175,25,25
600,2175,25,25
625,2175,26,25
651,2175,25,25
676,2175,25,25
701,2175,25,25
726,2175,26,25
752,2175,26,25
778,2175,26,25
804,2175,27,25
831,2175,26,25
857,2175,25,25
882,2175,24,25
906,2175,25,25
931,2175,25,25
956,2175,25,25
981,2175,25,25
1006,2175,26,25
1032,2175,26,25
1058,2175,25,25
1083,2175,25,25
1108,2175,25,25
1133,2175,25,25
1158,2175,26,25
1184,2175,23,25
1207,2175,25,25
1232,2175,26,25
0,2200,24,25
24,2200,24,25
48,2200,25,25
73,2200,25,25
98,2200,25,25
123,2200,25,25
148,2200,26,25
174,2200,25,25
199,2200,25,25
224,2200,25,25
249,2200,25,25
274,2200,27,25
301,2200,25,25
326,2200,25,25
351,2200,25,25
376,2200,25,25
401,2200,26,25
427,2200,26,25
453,2200,25,25
478,2200,25,25
503,2200,24,25
527,2200,25,25
552,2200,25,25
577,2200,25,25
602,2200,24,25
626,2200,25,25
651,2200,26,25
677,2200,25,25
702,2200,25,25
727,2200,25,25
752,2200,26,25
778,2200,26,25
804,2200,27,25
831,2200,26,25
857,2200,24,25
881,2200,26,25
907,2200,25,25
932,2200,25,25
957,2200,26,25
983,2200,25,25
1008,2200,24,25
1032,2200,26,25
1058,2200,27,25
1085,2200,25,25
1110,2200,25,25
1135,2200,26,25
1161,2200,27,25
1188,2200,26,25
1214,2200,27,25
1241,2200,26,25
0,2225,25,25
25,2225,25,25
50,2225,26,25
76,2225,26,25
102,2225,26,25
128,2225,26,25
154,2225,25,25
179,2225,25,25
204,2225,25,25
229,2225,27,25
256,2225,27,25
283,2225,25,25
308,2225,25,25
333,2225,26,25
359,2225,25,25
384,2225,26,25
410,2225,25,25
435,2225,26,25
461,2225,29,25
490,2225,25,25
515,2225,25,25
540,2225,25,25
565,2225,28,25
593,2225,25,25
618,2225,26,25
644,2225,24,25
668,2225,26,25
694,2225,26,25
720,2225,26,25
746,2225,25,25
771,2225,26,25
797,2225,25,25
822,2225,25,25
847,2225,26,25
873,2225,26,25
899,2225,26,25
925,2225,26,25
951,2225,28,25
979,2225,26,25
1005,2225,25,25
1030,2225,25,25
1055,2225,23,25
1078,2225,25,25
1103,2225,25,25
1128,2225,25,25
1153,2225,25,25
1178,2225,25,25
1203,2225,24,25
1227,2225,25,25
1252,2225,24,25
0,2250,27,25
27,2250,24,25
51,2250,24,25
75,2250,22,25
97,2250,25,25
122,2250,25,25
147,2250,25,25
172,2250,25,25
197,2250,23,25
220,2250,25,25
245,2250,26,25
271,2250,25,25
296,2250,25,25
321,2250,25,25
346,2250,25,25
371,2250,26,25
397,2250,25,25
422,2250,25,25
447,2250,26,25
473,2250,25,25
498,2250,25,25
523,2250,25,25
548,2250,25,25
573,2250,24,25
597,2250,24,25
621,2250,25,25
646,2250,25,25
671,2250,25,25
696,2250,25,25
721,2250,25,25
746,2250,25,25
771,2250,24,25
795,2250,25,25
820,2250,24,25
844,2250,25,25
869,2250,23,25
892,2250,24,25
916,2250,25,25
941,2250,24,25
965,2250,26,25
991,2250,27,25
1018,2250,25,25
1043,2250,24,25
1067,2250,24,25
1091,2250,22,25
1113,2250,25,25
1138,2250,25,25
1163,2250,25,25
1188,2250,26,25
1214,2250,26,25
0,2275,25,25
25,2275,26,25
51,2275,25,25
76,2275,25,25
101,2275,27,25
128,2275,25,25
153,2275,26,25
179,2275,23,25
202,2275,23,25
225,2275,22,25
247,2275,23,25
270,2275,26,25
296,2275,24,25
320,2275,24,25
344,2275,24,25
368,2275,24,25
392,2275,23,25
415,2275,26,25
441,2275,24,25
465,2275,25,25
490,2275,25,25
515,2275,25,25
540,2275,25,25
565,2275,24,25
589,2275,24,25
613,2275,23,25
636,2275,26,25
662,2275,24,25
686,2275,25,25
711,2275,25,25
736,2275,25,25
761,2275,25,25
786,2275,26,25
812,2275,24,25
836,2275,26,25
862,2275,25,25
887,2275,26,25
913,2275,25,25
938,2275,24,25
962,2275,25,25
987,2275,23,25
1010,2275,23,25
1033,2275,23,25
1056,2275,24,25
1080,2275,25,25
1105,2275,24,25
1129,2275,24,25
1153,2275,24,25
1177,2275,24,25
1201,2275,24,25
0,2300,25,25
25,2300,24,25
49,2300,22,25
71,2300,25,25
96,2300,25,25
121,2300,25,25
146,2300,25,25
171,2300,24,25
195,2300,25,25
220,2300,23,25
243,2300,26,25
269,2300,22,25
291,2300,24,25
315,2300,23,25
338,2300,26,25
364,2300,23,25
387,2300,25,25
412,2300,26,25
438,2300,25,25
463,2300,25,25
488,2300,25,25
513,2300,25,25
538,2300,25,25
563,2300,24,25
587,2300,25,25
612,2300,25,25
637,2300,25,25
662,2300,25,25
687,2300,23,25
710,2300,23,25
733,2300,23,25
756,2300,26,25
782,2300,27,25
809,2300,25,25
834,2300,23,25
857,2300,24,25
881,2300,23,25
904,2300,23,25
927,2300,26,25
953,2300,22,25
975,2300,26,25
1001,2300,25,25
1026,2300,25,25
1051,2300,21,25
1072,2300,24,25
1096,2300,25,25
1121,2300,24,25
1145,2300,24,25
1169,2300,23,25
1192,2300,24,25
0,2325,26,25
26,2325,24,25
50,2325,26,25
76,2325,23,25
99,2325,26,25
125,2325,23,25
148,2325,23,25
171,2325,25,25
196,2325,25,25
221,2325,25,25
246,2325,25,25
271,2325,25,25
296,2325,23,25
319,2325,26,25
345,2325,25,25
370,2325,25,25
395,2325,25,25
420,2325,25,25
445,2325,22,25
467,2325,25,25
492,2325,25,25
517,2325,24,25
541,2325,25,25
566,2325,25,25
591,2325,25,25
616,2325,23,25
639,2325,23,25
662,2325,25,25
687,2325,25,25
712,2325,25,25
737,2325,25,25
762,2325,22,25
784,2325,24,25
808,2325,24,25
832,2325,24,25
856,2325,23,25
879,2325,25,25
904,2325,25,25
929,2325,25,25
954,2325,25,25
979,2325,25,25
1004,2325,25,25
1029,2325,25,25
1054,2325,25,25
1079,2325,26,25
1105,2325,25,25
1130,2325,24,25
1154,2325,25,25
1179,2325,25,25
1204,2325,22,25
0,2350,25,25
25,2350,25,25
50,2350,26,25
76,2350,25,25
101,2350,25,25
126,2350,25,25
151,2350,25,25
176,2350,26,25
202,2350,26,25
228,2350,26,25
254,2350,26,25
280,2350,25,25
305,2350,27,25
332,2350,25,25
357,2350,22,25
379,2350,26,25
405,2350,26,25
431,2350,25,25
456,2350,24,25
480,2350,25,25
505,2350,25,25
530,2350,25,25
555,2350,25,25
580,2350,24,25
604,2350,22,25
626,2350,25,25
651,2350,24,25
675,2350,25,25
700,2350,28,25
728,2350,25,25
753,2350,25,25
778,2350,28,25
806,2350,25,25
831,2350,24,25
855,2350,25,25
880,2350,24,25
904,2350,24,25
928,2350,24,25
952,2350,25,25
977,2350,24,25
1001,2350,25,25
1026,2350,24,25
1050,2350,24,25
1074,2350,24,25
1098,2350,25,25
1123,2350,24,25
1147,2350,25,25
1172,2350,25,25
1197,2350,24,25
1221,2350,25,25
0,2375,25,25
25,2375,24,25
49,2375,27,25
76,2375,22,25
98,2375,26,25
124,2375,25,25
149,2375,25,25
174,2375,25,25
199,2375,28,25
227,2375,24,25
251,2375,23,25
274,2375,25,25
299,2375,24,25
323,2375,22,25
345,2375,23,25
368,2375,25,25
393,2375,24,25
417,2375,25,25
442,2375,23,25
465,2375,26,25
491,2375,25,25
516,2375,26,25
542,2375,26,25
568,2375,25,25
593,2375,26,25
619,2375,25,25
644,2375,25,25
669,2375,26,25
695,2375,24,25
719,2375,25,25
744,2375,24,25
768,2375,24,25
792,2375,26,25
818,2375,25,25
843,2375,26,25
869,2375,25,25
894,2375,26,25
920,2375,26,25
946,2375,25,25
971,2375,25,25
996,2375,26,25
1022,2375,25,25
1047,2375,24,25
1071,2375,25,25
1096,2375,25,25
1121,2375,24,25
1145,2375,25,25
1170,2375,26,25
1196,2375,25,25
1221,2375,22,25
0,2400,24,25
24,2400,21,25
45,2400,23,25
68,2400,26,25
94,2400,24,25
118,2400,25,25
143,2400,24,25
167,2400,25,25
192,2400,24,25
216,2400,26,25
242,2400,25,25
267,2400,25,25
292,2400,27,25
319,2400,24,25
343,2400,24,25
367,2400,27,25
394,2400,25,25
419,2400,26,25
445,2400,24,25
469,2400,23,25
492,2400,25,25
517,2400,24,25
541,2400,25,25
566,2400,25,25
591,2400,25,25
616,2400,25,25
641,2400,25,25
666,2400,24,25
690,2400,25,25
715,2400,27,25
742,2400,27,25
769,2400,26,25
795,2400,25,25
820,2400,24,25
844,2400,25,25
869,2400,25,25
894,2400,24,25
918,2400,25,25
943,2400,24,25
967,2400,25,25
992,2400,24,25
1016,2400,24,25
1040,2400,26,25
1066,2400,25,25
1091,2400,28,25
1119,2400,24,25
1143,2400,25,25
1168,2400,26,25
1194,2400,25,25
1219,2400,22,25
0,2425,25,25
25,2425,25,25
50,2425,25,25
75,2425,25,25
100,2425,26,25
126,2425,25,25
151,2425,24,25
175,2425,25,25
200,2425,25,25
225,2425,26,25
251,2425,25,25
276,2425,24,25
300,2425,26,25
326,2425,23,25
349,2425,25,25
374,2425,25,25
399,2425,25,25
424,2425,25,25
449,2425,23,25
472,2425,23,25
495,2425,24,25
519,2425,25,25
544,2425,26,25
570,2425,24,25
594,2425,26,25
620,2425,24,25
644,2425,24,25
668,2425,25,25
693,2425,23,25
716,2425,25,25
741,2425,26,25
767,2425,24,25
791,2425,25,25
816,2425,25,25
841,2425,25,25
866,2425,25,25
891,2425,25,25
916,2425,26,25
942,2425,24,25
966,2425,27,25
993,2425,26,25
1019,2425,26,25
1045,2425,26,25
1071,2425,25,25
1096,2425,26,25
1122,2425,23,25
1145,2425,25,25
1170,2425,25,25
1195,2425,25,25
1220,2425,25,25
0,2450,25,25
25,2450,24,25
49,2450,24,25
73,2450,26,25
99,2450,26,25
125,2450,26,25
151,2450,25,25
176,2450,25,25
201,2450,26,25
227,2450,25,25
252,2450,27,25
279,2450,27,25
306,2450,24,25
330,2450,25,25
355,2450,25,25
380,2450,26,25
406,2450,25,25
431,2450,25,25
456,2450,25,25
481,2450,24,25
505,2450,26,25
531,2450,25,25
556,2450,24,25
580,2450,25,25
605,2450,25,25
630,2450,25,25
655,2450,25,25
680,2450,24,25
704,2450,25,25
729,2450,25,25
754,2450,25,25
779,2450,25,25
804,2450,24,25
828,2450,24,25
852,2450,25,25
877,2450,25,25
902,2450,25,25
927,2450,25,25
952,2450,25,25
977,2450,25,25
1002,2450,25,25
1027,2450,25,25
1052,2450,25,25
1077,2450,25,25
1102,2450,25,25
1127,2450,25,25
1152,2450,25,25
1177,2450,24,25
1201,2450,25,25
1226,2450,24,25
0,2475,25,25
25,2475,25,25
50,2475,25,25
75,2475,24,25
99,2475,25,25
124,2475,25,25
149,2475,23,25
172,2475,25,25
197,2475,26,25
223,2475,26,25
249,2475,27,25
276,2475,27,25
303,2475,24,25
327,2475,24,25
351,2475,25,25
376,2475,26,25
402,2475,25,25
427,2475,26,25
453,2475,25,25
478,2475,24,25
502,2475,24,25
526,2475,23,25
549,2475,22,25
571,2475,25,25
596,2475,26,25
622,2475,27,25
649,2475,26,25
675,2475,26,25
701,2475,26,25
727,2475,24,25
751,2475,29,25
780,2475,24,25
804,2475,26,25
830,2475,24,25
854,2475,23,25
877,2475,26,25
903,2475,22,25
925,2475,27,25
952,2475,22,25
974,2475,25,25
999,2475,22,25
1021,2475,24,25
1045,2475,25,25
1070,2475,25,25
1095,2475,24,25
1119,2475,22,25
1141,2475,26,25
1167,2475,27,25
1194,2475,26,25
1220,2475,26,25
0,0,25,25
25,0,25,25
50,0,26,25
76,0,29,25
105,0,25,25
130,0,26,25
156,0,26,25
182,0,24,25
206,0,26,25
232,0,25,25
257,0,26,25
283,0,25,25
308,0,25,25
333,0,26,25
359,0,24,25
383,0,25,25
408,0,24,25
432,0,25,25
457,0,24,25
481,0,23,25
504,0,25,25
529,0,25,25
554,0,26,25
580,0,26,25
606,0,25,25
631,0,25,25
656,0,26,25
682,0,24,25
706,0,25,25
731,0,24,25
755,0,25,25
780,0,23,25
803,0,26,25
829,0,25,25
854,0,26,25
880,0,26,25
906,0,25,25
931,0,26,25
957,0,24,25
981,0,26,25
1007,0,25,25
1032,0,25,25
1057,0,24,25
1081,0,24,25
1105,0,25,25
1130,0,23,25
1153,0,26,25
1179,0,24,25
1203,0,24,25
1227,0,25,25
0,25,25,25
25,25,23,25
48,25,25,25
73,25,24,25
97,25,25,25
122,25,26,25
148,25,25,25
173,25,24,25
197,25,25,25
222,25,25,25
247,25,25,25
272,25,25,25
297,25,24,25
321,25,25,25
346,25,25,25
371,25,25,25
396,25,25,25
421,25,25,25
446,25,24,25
470,25,23,25
493,25,23,25
516,25,23,25
539,25,24,25
563,25,25,25
588,25,23,25
611,25,26,25
637,25,25,25
662,25,24,25
686,25,25,25
711,25,25,25
736,25,23,25
759,25,23,25
782,25,23,25
805,25,24,25
829,25,29,25
858,25,25,25
883,25,25,25
908,25,25,25
933,25,25,25
958,25,25,25
983,25,24,25
1007,25,24,25
1031,25,23,25
1054,25,25,25
1079,25,24,25
1103,25,25,25
1128,25,25,25
1153,25,24,25
1177,25,25,25
1202,25,24,25
0,50,24,25
24,50,25,25
49,50,23,25
72,50,25,25
97,50,24,25
121,50,25,25
146,50,24,25
170,50,24,25
194,50,25,25
219,50,24,25
243,50,25,25
268,50,25,25
293,50,24,25
317,50,25,25
342,50,26,25
368,50,26,25
394,50,25,25
419,50,27,25
446,50,25,25
471,50,23,25
494,50,25,25
519,50,25,25
544,50,27,25
571,50,23,25
594,50,24,25
618,50,25,25
643,50,25,25
668,50,24,25
692,50,24,25
716,50,23,25
739,50,24,25
763,50,25,25
788,50,25,25
813,50,24,25
837,50,27,25
864,50,25,25
889,50,26,25
915,50,25,25
940,50,26,25
966,50,27,25
993,50,24,25
1017,50,25,25
1042,50,24,25
1066,50,25,25
1091,50,25,25
1116,50,25,25
1141,50,25,25
1166,50,26,25
1192,50,24,25
1216,50,26,25
0,75,26,25
26,75,24,25
50,75,25,25
75,75,25,25
100,75,24,25
124,75,25,25
149,75,25,25
174,75,25,25
199,75,24,25
223,75,24,25
247,75,23,25
270,75,27,25
297,75,25,25
322,75,26,25
348,75,25,25
373,75,25,25
398,75,25,25
423,75,25,25
448,75,25,25
473,75,24,25
497,75,26,25
523,75,24,25
547,75,25,25
572,75,25,25
597,75,27,25
624,75,25,25
649,75,27,25
676,75,26,25
702,75,26,25
728,75,25,25
753,75,24,25
777,75,25,25
802,75,24,25
826,75,23,25
849,75,25,25
874,75,24,25
898,75,25,25
923,75,25,25
948,75,25,25
973,75,25,25
998,75,24,25
1022,75,23,25
1045,75,25,25
1070,75,26,25
1096,75,24,25
1120,75,25,25
1145,75,25,25
1170,75,25,25
1195,75,23,25
1218,75,25,25
0,100,24,25
24,100,26,25
50,100,24,25
74,100,24,25
98,100,25,25
123,100,25,25
148,100,26,25
174,100,25,25
199,100,25,25
224,100,24,25
248,100,25,25
273,100,24,25
297,100,24,25
321,100,27,25
348,100,23,25
371,100,25,25
396,100,25,25
421,100,24,25
445,100,25,25
470,100,25,25
495,100,25,25
520,100,24,25
544,100,23,25
567,100,25,25
592,100,25,25
617,100,25,25
642,100,24,25
666,100,25,25
691,100,24,25
715,100,25,25
740,100,25,25
765,100,24,25
789,100,25,25
814,100,25,25
839,100,25,25
864,100,25,25
889,100,25,25
914,100,25,25
939,100,25,25
964,100,24,25
988,100,25,25
1013,100,24,25
1037,100,24,25
1061,100,24,25
1085,100,24,25
1109,100,24,25
1133,100,25,25
1158,100,24,25
1182,100,25,25
1207,100,25,25
0,125,25,25
25,125,25,25
50,125,24,25
74,125,24,25
98,125,23,25
121,125,24,25
145,125,25,25
170,125,25,25
195,125,25,25
220,125,25,25
245,125,24,25
269,125,24,25
293,125,25,25
318,125,24,25
342,125,24,25
366,125,26,25
392,125,25,25
417,125,25,25
442,125,26,25
468,125,26,25
494,125,25,25
519,125,26,25
545,125,27,25
572,125,24,25
596,125,23,25
619,125,25,25
644,125,23,25
667,125,25,25
692,125,25,25
717,125,22,25
739,125,24,25
763,125,25,25
788,125,26,25
814,125,25,25
839,125,28,25
867,125,23,25
890,125,26,25
916,125,23,25
939,125,26,25
965,125,25,25
990,125,25,25
1015,125,25,25
1040,125,26,25
1066,125,26,25
1092,125,25,25
1117,125,25,25
1142,125,25,25
1167,125,26,25
1193,125,24,25
1217,125,26,25
0,150,22,25
22,150,25,25
47,150,25,25
72,150,27,25
99,150,25,25
124,150,22,25
146,150,24,25
170,150,26,25
196,150,25,25
221,150,26,25
247,150,26,25
273,150,25,25
298,150,26,25
324,150,26,25
350,150,25,25
375,150,24,25
399,150,23,25
422,150,25,25
447,150,26,25
473,150,27,25
500,150,27,25
527,150,26,25
553,150,27,25
580,150,25,25
605,150,26,25
631,150,25,25
656,150,27,25
683,150,25,25
708,150,24,25
732,150,24,25
756,150,25,25
781,150,23,25
804,150,24,25
828,150,25,25
853,150,24,25
877,150,29,25
906,150,25,25
931,150,24,25
955,150,25,25
980,150,25,25
1005,150,22,25
1027,150,24,25
1051,150,25,25
1076,150,25,25
1101,150,24,25
1125,150,26,25
1151,150,25,25
1176,150,25,25
1201,150,25,25
1226,150,26,25
0,175,24,25
24,175,25,25
49,175,24,25
73,175,25,25
98,175,23,25
121,175,25,25
146,175,25,25
171,175,25,25
196,175,25,25
221,175,25,25
246,175,26,25
272,175,25,25
297,175,27,25
324,175,24,25
348,175,24,25
372,175,25,25
397,175,24,25
421,175,26,25
447,175,23,25
470,175,24,25
494,175,24,25
518,175,25,25
543,175,26,25
569,175,21,25
590,175,24,25
614,175,24,25
638,175,23,25
661,175,25,25
686,175,25,25
711,175,25,25
736,175,25,25
761,175,25,25
786,175,25,25
811,175,27,25
838,175,27,25
865,175,24,25
889,175,27,25
916,175,25,25
941,175,24,25
965,175,24,25
989,175,25,25
1014,175,23,25
1037,175,26,25
1063,175,25,25
1088,175,26,25
1114,175,24,25
1138,175,25,25
1163,175,24,25
1187,175,26,25
1213,175,26,25
0,200,26,25
26,200,24,25
50,200,24,25
74,200,24,25
98,200,25,25
123,200,24,25
147,200,24,25
171,200,26,25
197,200,26,25
223,200,24,25
247,200,25,25
272,200,24,25
296,200,26,25
322,200,24,25
346,200,23,25
369,200,24,25
393,200,25,25
418,200,24,25
442,200,24,25
466,200,25,25
491,200,25,25
516,200,25,25
541,200,25,25
566,200,25,25
591,200,24,25
615,200,25,25
640,200,25,25
665,200,24,25
689,200,25,25
714,200,25,25
739,200,26,25
765,200,26,25
791,200,25,25
816,200,25,25
841,200,26,25
867,200,24,25
891,200,25,25
916,200,25,25
941,200,25,25
966,200,25,25
991,200,24,25
1015,200,21,25
1036,200,25,25
1061,200,24,25
1085,200,25,25
1110,200,28,25
1138,200,25,25
1163,200,24,25
1187,200,24,25
1211,200,23,25
0,225,27,25
27,225,24,25
51,225,26,25
77,225,26,25
103,225,24,25
127,225,25,25
152,225,26,25
178,225,25,25
203,225,25,25
228,225,24,25
252,225,26,25
278,225,27,25
305,225,28,25
333,225,25,25
358,225,26,25
384,225,26,25
410,225,26,25
436,225,26,25
462,225,25,25
487,225,26,25
513,225,25,25
538,225,26,25
564,225,25,25
589,225,25,25
614,225,25,25
639,225,25,25
664,225,25,25
689,225,25,25
714,225,25,25
739,225,24,25
763,225,25,25
788,225,25,25
813,225,25,25
838,225,24,25
862,225,24,25
886,225,25,25
911,225,24,25
935,225,25,25
960,225,25,25
985,225,26,25
1011,225,25,25
1036,225,24,25
1060,225,25,25
1085,225,24,25
1109,225,25,25
1134,225,24,25
1158,225,25,25
1183,225,24,25
1207,225,24,25
1231,225,24,25
0,250,25,25
25,250,25,25
50,250,24,25
74,250,25,25
99,250,24,25
123,250,25,25
148,250,24,25
172,250,25,25
197,250,25,25
222,250,23,25
245,250,25,25
270,250,24,25
294,250,24,25
318,250,25,25
343,250,24,25
367,250,24,25
391,250,26,25
417,250,25,25
442,250,25,25
467,250,26,25
493,250,25,25
518,250,25,25
543,250,25,25
568,250,25,25
593,250,25,25
618,250,25,25
643,250,25,25
668,250,26,25
694,250,25,25
719,250,25,25
744,250,24,25
768,250,25,25
793,250,25,25
818,250,24,25
842,250,25,25
867,250,26,25
893,250,25,25
918,250,26,25
944,250,25,25
969,250,25,25
994,250,26,25
1020,250,25,25
1045,250,27,25
1072,250,26,25
1098,250,25,25
1123,250,24,25
1147,250,24,25
1171,250,25,25
1196,250,26,25
1222,250,25,25
0,275,25,25
25,275,26,25
51,275,26,25
77,275,24,25
101,275,26,25
127,275,25,25
152,275,27,25
179,275,26,25
205,275,27,25
232,275,25,25
257,275,25,25
282,275,26,25
308,275,26,25
334,275,25,25
359,275,24,25
383,275,25,25
408,275,24,25
432,275,25,25
457,275,26,25
483,275,24,25
507,275,25,25
532,275,24,25
556,275,25,25
581,275,25,25
606,275,25,25
631,275,25,25
656,275,25,25
681,275,25,25
706,275,25,25
731,275,26,25
757,275,25,25
782,275,26,25
808,275,24,25
832,275,25,25
857,275,27,25
884,275,23,25
907,275,24,25
931,275,25,25
956,275,26,25
982,275,24,25
1006,275,25,25
1031,275,25,25
1056,275,25,25
1081,275,25,25
1106,275,26,25
1132,275,25,25
1157,275,25,25
1182,275,25,25
1207,275,25,25
1232,275,26,25
0,300,26,25
26,300,23,25
49,300,26,25
75,300,25,25
100,300,25,25
125,300,25,25
150,300,25,25
175,300,23,25
198,300,25,25
223,300,23,25
246,300,26,25
272,300,25,25
297,300,25,25
322,300,26,25
348,300,25,25
373,300,25,25
398,300,25,25
423,300,23,25
446,300,25,25
471,300,25,25
496,300,26,25
522,300,26,25
548,300,26,25
574,300,25,25
599,300,25,25
624,300,25,25
649,300,24,25
673,300,25,25
698,300,23,25
721,300,25,25
746,300,26,25
772,300,25,25
797,300,25,25
822,300,26,25
848,300,27,25
875,300,25,25
900,300,25,25
925,300,24,25
949,300,25,25
974,300,26,25
1000,300,25,25
1025,300,25,25
1050,300,25,25
1075,300,25,25
1100,300,26,25
1126,300,26,25
1152,300,26,25
1178,300,26,25
1204,300,26,25
1230,300,24,25
0,325,26,25
26,325,23,25
49,325,24,25
73,325,22,25
95,325,25,25
120,325,24,25
144,325,25,25
169,325,27,25
196,325,25,25
221,325,25,25
246,325,23,25
269,325,27,25
296,325,26,25
322,325,26,25
348,325,25,25
373,325,23,25
396,325,21,25
417,325,27,25
444,325,26,25
470,325,23,25
493,325,23,25
516,325,24,25
540,325,25,25
565,325,26,25
591,325,23,25
614,325,24,25
638,325,25,25
663,325,23,25
686,325,24,25
710,325,27,25
737,325,27,25
764,325,27,25
791,325,22,25
813,325,27,25
840,325,27,25
867,325,25,25
892,325,25,25
917,325,26,25
943,325,27,25
970,325,25,25
995,325,25,25
1020,325,25,25
1045,325,26,25
1071,325,26,25
1097,325,27,25
1124,325,25,25
1149,325,26,25
1175,325,27,25
1202,325,26,25
1228,325,26,25
0,350,21,25
21,350,25,25
46,350,28,25
74,350,27,25
101,350,26,25
127,350,25,25
152,350,26,25
178,350,26,25
204,350,25,25
229,350,26,25
255,350,27,25
282,350,26,25
308,350,25,25
333,350,25,25
358,350,25,25
383,350,25,25
408,350,25,25
433,350,26,25
459,350,23,25
482,350,26,25
508,350,26,25
534,350,25,25
559,350,25,25
584,350,25,25
609,350,25,25
634,350,24,25
658,350,27,25
685,350,23,25
708,350,24,25
732,350,23,25
755,350,25,25
780,350,24,25
804,350,25,25
829,350,25,25
854,350,25,25
879,350,25,25
904,350,26,25
930,350,26,25
956,350,26,25
982,350,27,25
1009,350,25,25
1034,350,26,25
1060,350,23,25
1083,350,25,25
1108,350,25,25
1133,350,27,25
1160,350,25,25
1185,350,24,25
1209,350,27,25
1236,350,26,25
0,375,26,25
26,375,27,25
53,375,24,25
77,375,23,25
100,375,25,25
125,375,28,25
153,375,25,25
178,375,25,25
203,375,25,25
228,375,24,25
252,375,25,25
277,375,27,25
304,375,26,25
330,375,26,25
356,375,24,25
380,375,28,25
408,375,25,25
433,375,23,25
456,375,25,25
481,375,23,25
504,375,22,25
526,375,26,25
552,375,24,25
576,375,25,25
601,375,24,25
625,375,24,25
649,375,27,25
676,375,25,25
701,375,25,25
726,375,25,25
751,375,25,25
776,375,24,25
800,375,26,25
826,375,25,25
851,375,25,25
876,375,24,25
900,375,26,25
926,375,25,25
951,375,24,25
975,375,25,25
1000,375,23,25
1023,375,26,25
1049,375,25,25
1074,375,25,25
1099,375,24,25
1123,375,25,25
1148,375,25,25
1173,375,24,25
1197,375,26,25
1223,375,25,25
0,400,25,25
25,400,25,25
50,400,25,25
75,400,25,25
100,400,25,25
125,400,25,25
150,400,25,25
175,400,25,25
200,400,25,25
225,400,25,25
250,400,24,25
274,400,26,25
300,400,25,25
325,400,26,25
351,400,26,25
377,400,25,25
402,400,25,25
427,400,26,25
453,400,25,25
478,400,24,25
502,400,25,25
527,400,25,25
552,400,24,25
576,400,25,25
601,400,24,25
625,400,23,25
648,400,24,25
672,400,27,25
699,400,25,25
724,400,25,25
749,400,25,25
774,400,26,25
800,400,25,25
825,400,24,25
849,400,25,25
874,400,24,25
898,400,25,25
923,400,25,25
948,400,26,25
974,400,26,25
1000,400,25,25
1025,400,27,25
1052,400,25,25
1077,400,25,25
1102,400,25,25
1127,400,25,25
1152,400,24,25
1176,400,26,25
1202,400,24,25
1226,400,24,25
0,425,25,25
25,425,25,25
50,425,24,25
74,425,25,25
99,425,25,25
124,425,26,25
150,425,26,25
176,425,25,25
201,425,25,25
226,425,24,25
250,425,24,25
274,425,25,25
299,425,25,25
324,425,25,25
349,425,24,25
373,425,25,25
398,425,25,25
423,425,27,25
450,425,24,25
474,425,27,25
501,425,25,25
526,425,25,25
551,425,23,25
574,425,24,25
598,425,25,25
623,425,26,25
649,425,23,25
672,425,26,25
698,425,24,25
722,425,26,25
748,425,26,25
774,425,25,25
799,425,25,25
824,425,23,25
847,425,25,25
872,425,25,25
897,425,23,25
920,425,25,25
945,425,23,25
968,425,27,25
995,425,27,25
1022,425,26,25
1048,425,26,25
1074,425,28,25
1102,425,27,25
1129,425,25,25
1154,425,25,25
1179,425,26,25
1205,425,26,25
1231,425,26,25
0,450,25,25
25,450,23,25
48,450,25,25
73,450,25,25
98,450,25,25
123,450,26,25
149,450,26,25
175,450,24,25
199,450,25,25
224,450,23,25
247,450,24,25
271,450,26,25
297,450,25,25
322,450,24,25
346,450,24,25
370,450,27,25
397,450,24,25
421,450,23,25
444,450,27,25
471,450,24,25
495,450,25,25
520,450,24,25
544,450,26,25
570,450,24,25
594,450,22,25
616,450,23,25
639,450,24,25
663,450,24,25
687,450,26,25
713,450,25,25
738,450,24,25
762,450,25,25
787,450,25,25
812,450,25,25
837,450,25,25
862,450,25,25
887,450,25,25
912,450,26,25
938,450,25,25
963,450,26,25
989,450,26,25
1015,450,25,25
1040,450,28,25
1068,450,25,25
1093,450,24,25
1117,450,26,25
1143,450,25,25
1168,450,25,25
1193,450,24,25
1217,450,25,25
0,475,24,25
