id,title,date_earliest,date_latest,production_country,production_region,production_minting_place,x,y,width,height
44694,Pautalia,189,211,Bulgarien,Thrakien,Pautalia (Kyustendil),1432,1085,31,31
44695,Pautalia,189,211,Bulgarien,Thrakien,Pautalia (Kyustendil),1463,1085,30,31
44696,Pautalia,189,211,Bulgarien,Thrakien,Pautalia (Kyustendil),1493,1085,31,31
44697,Pautalia,189,211,Bulgarien,Thrakien,Pautalia (Kyustendil),1524,1085,31,31
44699,Pautalia,189,211,Bulgarien,Thrakien,Pautalia (Kyustendil),0,1116,33,31
44700,Pautalia,189,211,Bulgarien,Thrakien,Pautalia (Kyustendil),33,1116,32,31
44701,Pautalia,189,211,Bulgarien,Thrakien,Pautalia (Kyustendil),65,1116,31,31
44705,Thasos,-380,-370,Griechenland,Thrakien,Thasos,96,1116,29,31
44709,Arles: Stephan II. de la Garde,1351,1359,Frankreich,,Arles,125,1116,30,31
44719,Thasos,-435,-411,Griechenland,Thrakien,Thasos,155,1116,34,31
44735,Köln: Engelbert III. von der Mark,1304,1368,Deutschland,Rheinland,Riehl (Köln),189,1116,32,31
44781,Brandenburg: Friedrich I. als Burggraf von Nürnberg (Friedrich VI.),1371,1440,Deutschland,Franken,Wöhrd (Nürnberg),221,1116,30,31
44838,Hoorn: Herrschaft,1343,1380,Niederlande,Limburg,Wessem,251,1116,31,31
44839,Hoorn: Herrschaft,1343,1380,Niederlande,Limburg,Wessem,282,1116,32,31
44840,Rimini: Stadt,1250,1385,Italien,Emilia-Romagna,Ariminum-Rimini,314,1116,31,31
44841,Anchialos,161,192,Bulgarien,Thrakien,Anchialos,345,1116,31,31
44842,Rimini: Stadt,1250,1385,Italien,Emilia-Romagna,Ariminum-Rimini,376,1116,31,31
44843,Rimini: Stadt,1250,1385,Italien,Emilia-Romagna,Ariminum-Rimini,407,1116,31,31
44844,Anchialos,161,192,Bulgarien,Thrakien,Anchialos,438,1116,31,31
44845,Rimini: Stadt,1250,1385,Italien,Emilia-Romagna,Ariminum-Rimini,469,1116,31,31
44846,Rimini: Stadt,1250,1385,Italien,Emilia-Romagna,Ariminum-Rimini,500,1116,31,31
44847,Anchialos,161,192,Bulgarien,Thrakien,Anchialos,531,1116,30,31
44848,Rimini: Stadt,1250,1385,Italien,Emilia-Romagna,Ariminum-Rimini,561,1116,31,31
44849,Rimini: Stadt,1250,1385,Italien,Emilia-Romagna,Ariminum-Rimini,592,1116,31,31
44850,Rimini: Stadt,1250,1385,Italien,Emilia-Romagna,Ariminum-Rimini,623,1116,31,31
44851,Anchialos,161,192,Bulgarien,Thrakien,Anchialos,654,1116,32,31
44852,Rimini: Stadt,1250,1385,Italien,Emilia-Romagna,Ariminum-Rimini,686,1116,31,31
44853,Rimini: Galeotto Roberto oder Sigismond Pandolfo Malatesta,1417,1468,Italien,Emilia-Romagna,Ariminum-Rimini,717,1116,31,31
44854,Anchialos,146,211,Bulgarien,Thrakien,Anchialos,748,1116,31,31
44855,Rimini: Carlo Malatesta,1368,1429,Italien,Emilia-Romagna,Ariminum-Rimini,779,1116,31,31
44856,Anchialos,146,211,Bulgarien,Thrakien,Anchialos,810,1116,31,31
44857,Anchialos,146,211,Bulgarien,Thrakien,Anchialos,841,1116,32,31
44858,Anchialos,146,211,Bulgarien,Thrakien,Anchialos,873,1116,32,31
44919,Byzanz: Justinianus I.,538,565,Italien,Italia,Rom,905,1116,31,31
44920,Byzanz: Justinianus II.,705,711,Italien,Italia,Ravenna,936,1116,30,31
44921,Byzanz: Justinianus I.,552,565,Italien,Italia,Ravenna,966,1116,31,31
44922,Byzanz: Justinianus I.,537,565,Italien,Italia,Ravenna,997,1116,34,31
44923,Byzanz: Constans II. und Constantinus IV.,630,668,Italien,Italia,Rom,1031,1116,31,31
44925,Byzanz: Justinus II.,565,578,Italien,Italia,Ravenna,1062,1116,32,31
44929,Byzanz: Constans II.,630,668,Italien,Kampanien,Neapel,1094,1116,28,31
44930,Byzanz: Mauricius Tiberius,582,602,Italien,Sizilien,Syrakus?,1122,1116,31,31
44931,Byzanz: Phocas,607,610,Italien,Italia,Rom,1153,1116,33,31
44932,Byzanz: Phocas,606,610,Italien,Italia,Rom,1186,1116,34,31
44934,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,1220,1116,29,31
44937,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,1249,1116,32,31
44938,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,1281,1116,31,31
44942,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,1312,1116,29,31
44943,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,1341,1116,31,31
44967,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,1372,1116,31,31
44969,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,1403,1116,31,31
44971,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,1434,1116,32,31
44972,Thasos,-404,-340,Griechenland,Thrakien,Thasos,1466,1116,30,31
44973,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,1496,1116,33,31
44974,Thasos,-404,-340,Griechenland,Thrakien,Thasos,1529,1116,31,31
44975,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,0,1147,30,31
44976,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,30,1147,33,31
44978,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,63,1147,31,31
44985,Karolinger: Karl der Große,747,814,Frankreich,Elsass (Bas-Rhin),Straßburg (Strasbourg),94,1147,29,31
44986,Karolinger: Karl der Große,747,814,Deutschland,Rheinland,Mainz?,123,1147,30,31
44989,Karolinger: Karl der Große,747,814,Frankreich,Bouches-du-Rhône,Marseille,153,1147,31,31
44991,Karolinger: Karl der Große,747,814,Frankreich,Bouches-du-Rhône,Marseille,184,1147,30,31
45019,Karolinger: Karl der Große,747,814,Frankreich,Maine-et-Loire,Angers,214,1147,31,31
45073,Karolinger: Karl der Große,747,814,Frankreich,,,245,1147,31,31
45076,Karolinger: Karl der Große,747,814,Niederlande,Limburg,Maastricht,276,1147,29,31
45082,Karolinger: Karl der Große,747,814,Spanien,Katalonien,Roses (Rodda)?,305,1147,31,31
45084,Karolinger: Karl der Große,747,814,,,,336,1147,30,31
45105,Karolinger: Karl der Große,747,814,Frankreich,Landes,Dax,366,1147,31,31
45116,Karolinger: Karl der Große,747,814,Frankreich,Cher,Bourges,397,1147,31,31
45145,Karolinger: Karl der Große,747,814,Frankreich,Île-de-France,Paris,428,1147,30,31
45147,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,458,1147,30,31
45148,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,488,1147,30,31
45149,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,518,1147,29,31
45150,Aitolische Liga,-220,-196,Griechenland,Aitolien,,547,1147,30,31
45151,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,577,1147,32,31
45152,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,609,1147,30,31
45154,Chersonesos (Thrakien),-357,-320,Türkei,Thrakien,Kardia?,639,1147,32,31
45162,Phokaische Liga,-478,-460,Griechenland,Phokis,,671,1147,32,31
45165,Phokaische Liga,-485,-480,Griechenland,Phokis,,703,1147,30,31
45173,Phokaische Liga,-445,-420,Griechenland,Phokis,,733,1147,31,31
45175,Phokaische Liga,-478,-460,Griechenland,Phokis,,764,1147,31,31
45176,Phokaische Liga,-478,-460,Griechenland,Phokis,,795,1147,29,31
45178,Phokaische Liga,-478,-460,Griechenland,Phokis,,824,1147,31,31
45180,Phokaische Liga,-457,-446,Griechenland,Phokis,,855,1147,31,31
45182,Phokaische Liga,-445,-420,Griechenland,Phokis,,886,1147,30,31
45184,Phokaische Liga,-478,-460,Griechenland,Phokis,,916,1147,28,31
45185,Phokaische Liga,-457,-446,Griechenland,Phokis,,944,1147,34,31
45186,Phokaische Liga,-457,-446,Griechenland,Phokis,,978,1147,28,31
45192,Phokaische Liga,-449,-447,Griechenland,Phokis,,1006,1147,29,31
45194,Phokaische Liga,-490,-485,Griechenland,Phokis,,1035,1147,32,31
45195,Phokaische Liga,-460,-457,Griechenland,Phokis,,1067,1147,29,31
45196,Lilaia,-480,-478,Griechenland,Phokis,Lilaia,1096,1147,32,31
45198,Phokaische Liga,-485,-480,Griechenland,Phokis,,1128,1147,31,31
45199,Phokaische Liga,-457,-446,Griechenland,Phokis,,1159,1147,31,31
45200,Phokaische Liga,-457,-446,Griechenland,Phokis,,1190,1147,32,31
45201,Phokaische Liga,-457,-446,Griechenland,Phokis,,1222,1147,30,31
45202,Phokaische Liga,-457,-446,Griechenland,Phokis,,1252,1147,30,31
45203,Phokaische Liga,-457,-446,Griechenland,Phokis,,1282,1147,29,31
45204,Phokaische Liga,-445,-420,Griechenland,Phokis,,1311,1147,32,31
45205,Phokaische Liga,-445,-420,Griechenland,Phokis,,1343,1147,31,31
45206,Phokaische Liga,-445,-420,Griechenland,Phokis,,1374,1147,28,31
45207,Phokaische Liga,-425,-400,Griechenland,Phokis,,1402,1147,31,31
45208,Phokaische Liga,-418,-395,Griechenland,Phokis,,1433,1147,31,31
45209,Phokaische Liga,-352,-352,Griechenland,Phokis,,1464,1147,37,31
45210,Phokaische Liga,-352,-352,Griechenland,Phokis,,1501,1147,33,31
45211,Phokaische Liga,-352,-352,Griechenland,Phokis,,0,1178,32,31
45212,Phokaische Liga,-352,-352,Griechenland,Phokis,,32,1178,31,31
45213,Phokaische Liga,-352,-352,Griechenland,Phokis,,63,1178,34,31
45215,Phokaische Liga,-352,-352,Griechenland,Phokis,,97,1178,31,31
45216,Phokaische Liga,-354,-352,Griechenland,Phokis,,128,1178,33,31
45217,Phokaische Liga,-356,-354,Griechenland,Phokis,,161,1178,31,31
45218,Phokaische Liga,-356,-354,Griechenland,Phokis,,192,1178,31,31
45219,Phokaische Liga,-356,-354,Griechenland,Phokis,,223,1178,31,31
45220,Phokaische Liga,-352,-352,Griechenland,Phokis,,254,1178,32,31
45221,Phokaische Liga,-352,-352,Griechenland,Phokis,,286,1178,30,31
45222,Phokaische Liga,-354,-352,Griechenland,Phokis,,316,1178,32,31
45223,Phokaische Liga,-354,-352,Griechenland,Phokis,,348,1178,30,31
45224,Phokaische Liga,-354,-352,Griechenland,Phokis,,378,1178,30,31
45225,Abdera,53,117,Griechenland,Thrakien,Abdera,408,1178,31,31
45240,Karolinger: Karlmann,768,771,Frankreich,Bouches-du-Rhône,Arles,439,1178,33,31
45241,Karolinger: Karlmann,768,771,Frankreich,Rhône,Lyon,472,1178,31,31
45242,Karolinger: Karlmann,768,771,Frankreich,Loiret,Orléans?,503,1178,29,31
45243,Karolinger: Karlmann,768,771,Frankreich,Loiret,Orléans?,532,1178,32,31
45247,Phokaische Liga,-400,-371,Griechenland,Phokis,,564,1178,33,31
45248,Phokaische Liga,-500,-300,Griechenland,Phokis,,597,1178,31,31
45249,Phokaische Liga,-500,-300,Griechenland,Phokis,,628,1178,29,31
45250,Phokaische Liga,-478,-460,Griechenland,Phokis,,657,1178,30,31
45251,Phokaische Liga,-460,-457,Griechenland,Phokis,,687,1178,33,31
45252,Phokaische Liga,-460,-457,Griechenland,Phokis,,720,1178,31,31
45253,Phokaische Liga,-485,-480,Griechenland,Phokis,,751,1178,31,31
45254,Phokaische Liga,-460,-445,Griechenland,Phokis,,782,1178,31,31
45255,Byzanz: Anastasius I.,507,518,Türkei,Thrakien,Konstantinopolis (Istanbul),813,1178,31,31
45256,Byzanz: Anastasius I.,507,518,Türkei,Thrakien,Konstantinopolis (Istanbul),844,1178,31,31
45261,Ostgoten: Theoderich,454,518,Italien,Latium,Rom,875,1178,31,31
45269,Merowinger: Pseudoimperial,500,518,Frankreich,,,906,1178,31,31
45270,Byzanz: Anastasius I.,491,518,Türkei,Thrakien,Konstantinopolis (Istanbul),937,1178,32,31
45271,Byzanz: Anastasius I.,491,518,Türkei,Thrakien,Konstantinopolis (Istanbul),969,1178,33,31
45277,Makedonien: Alexandros III.,-188,-170,Türkei,Aeolis,Temnos,1002,1178,31,31
45279,Thasos,-404,-340,Griechenland,Thrakien,Thasos,1033,1178,32,31
45280,Thasos,-404,-340,Griechenland,Thrakien,Thasos,1065,1178,30,31
45284,Makedonien: Alexandros III.,-188,-170,Türkei,Aeolis,Temnos,1095,1178,34,31
45285,Makedonien: Alexandros III.,-188,-170,Türkei,Aeolis,Temnos,1129,1178,31,31
45286,Makedonien: Alexandros III.,-188,-170,Türkei,Aeolis,Temnos,1160,1178,31,31
45287,Makedonien: Alexandros III.,-188,-170,Türkei,Aeolis,Temnos,1191,1178,31,31
45288,Byzanz: Anastasius I.,491,518,Türkei,Thrakien,Konstantinopolis (Istanbul),1222,1178,31,31
45289,Makedonien: Alexandros III.,-188,-170,Türkei,Aeolis,Temnos,1253,1178,31,31
45290,Thasos,-404,-340,Griechenland,Thrakien,Thasos,1284,1178,31,31
45291,Thasos,-404,-340,Griechenland,Thrakien,Thasos,1315,1178,32,31
45292,Makedonien: Alexandros III.,-188,-170,Türkei,Aeolis,Temnos,1347,1178,31,31
45294,Makedonien: Alexandros III.,-188,-170,Türkei,Aeolis,Temnos,1378,1178,32,31
45296,Makedonien: Alexandros III.,-188,-170,Türkei,Aeolis,Temnos,1410,1178,31,31
45298,Makedonien: Alexandros III.,-188,-170,Türkei,Aeolis,Temnos,1441,1178,31,31
45302,Makedonien: Alexandros III.,-188,-170,Türkei,Aeolis,Temnos,1472,1178,31,31
45304,Makedonien: Alexandros III.,-188,-170,Türkei,Aeolis,Temnos,1503,1178,31,31
45305,Makedonien: Alexandros III.,-188,-170,Türkei,Aeolis,Temnos,1534,1178,32,31
45308,Makedonien: Alexandros III.,-188,-170,Türkei,Aeolis,Temnos,0,1209,33,31
45310,Makedonien: Alexandros III.,-188,-170,Türkei,Aeolis,Temnos,33,1209,32,31
45311,Makedonien: Alexandros III.,-188,-170,Türkei,Aeolis,Temnos,65,1209,31,31
45312,Makedonien: Alexandros III.,-188,-170,Türkei,Aeolis,Temnos,96,1209,31,31
45313,Makedonien: Alexandros III.,-188,-170,Türkei,Aeolis,Temnos,127,1209,32,31
45315,Ostgoten: Theoderich,454,518,Italien,Latium,Rom,159,1209,31,31
45316,Ostgoten: Theoderich,454,518,Italien,Latium,Rom,190,1209,31,31
45317,Ostgoten: Theoderich,454,518,Italien,Lombardei,Mailand,221,1209,32,31
45318,Byzanz: Anastasius I.,491,518,Türkei,Thrakien,Konstantinopolis (Istanbul),253,1209,31,31
45319,Makedonien: Alexandros III.,-188,-170,Türkei,Aeolis,Temnos,284,1209,31,31
45320,Makedonien: Alexandros III.,-188,-170,Türkei,Aeolis,Temnos,315,1209,34,31
45321,Byzanz: Anastasius I.,491,518,Türkei,Thrakien,Konstantinopolis (Istanbul),349,1209,30,31
45322,Makedonien: Alexandros III.,-188,-170,Türkei,Aeolis,Temnos,379,1209,32,31
45323,Makedonien: Alexandros III.,-188,-170,Türkei,Aeolis,Temnos,411,1209,31,31
45325,Ostgoten: Theoderich,454,518,Italien,Lombardei,Mailand,442,1209,29,31
45326,Ostgoten: Theoderich,454,518,Italien,Emilia-Romagna,Ravenna,471,1209,32,31
45328,Tarraco,-42,37,Spanien,Hispania,Tarragona (Tarraco),503,1209,31,31
45349,Constantius I.,250,306,Türkei,Pontos,Kyzikos,534,1209,31,31
45355,Constantius I.,250,306,Italien,Italia,Ticinum-Pavia,565,1209,31,31
45356,Lysimachos,-361,-281,Türkei,Thrakien,Sestos,596,1209,32,31
45357,Lysimachos,-356,-323,Türkei,Thrakien,Sestos,628,1209,32,31
45358,Constantius I.,250,306,Türkei,Oriens,Antiochia (Antakya),660,1209,30,31
45359,Constantius I.,250,306,Italien,Italia,Rom,690,1209,29,31
45360,Constantius I.,250,306,Türkei,Thrakien,Perinthos (Herakleia),719,1209,29,31
45361,Constantius I.,250,306,Italien,Italia,Rom,748,1209,31,31
45362,Constantius I.,250,306,Bulgarien,Dakien,Serdica,779,1209,29,31
45363,Constantius I.,250,306,Italien,Italia,Rom,808,1209,31,31
45364,Constantius I.,250,306,Italien,Italia,Ticinum-Pavia,839,1209,29,31
45365,Constantius I.,250,306,Deutschland,Gallia,Trier,868,1209,30,31
45366,Constantius I.,250,306,Deutschland,Gallia,Trier,898,1209,31,31
45367,Constantius I.,250,306,Italien,Italia,Rom,929,1209,31,31
45368,Constantius I.,250,306,Italien,Italia,Rom,960,1209,30,31
45369,Constantius I.,250,306,Italien,Italia,Rom,990,1209,31,31
45370,Constantius I.,250,306,Italien,Italia,Rom,1021,1209,30,31
45371,Constantius I.,250,306,Kroatien,Pannonien,Siscia (Sisak),1051,1209,30,31
45372,Constantius I.,250,306,Türkei,Oriens,Antiochia (Antakya),1081,1209,31,31
45373,Constantius I.,250,306,Italien,Italia,Aquileia,1112,1209,30,31
45374,Ptolemäer: Ptolemaios V.,-210,-180,Libanon,Phönizien,Tyros (Sur),1142,1209,33,31
45375,Maximianus Herculius,250,310,Ägypten,Ägypten,Alexandria,1175,1209,30,31
45376,Ptolemäer: Ptolemaios V.,-367,-282,Syrische Arabische Republik,Phönizien,,1205,1209,31,31
45377,Maximianus Herculius,250,310,Kroatien,Pannonien,Siscia (Sisak),1236,1209,31,31
45378,Ptolemäer: Ptolemaios V.,-367,-282,Syrische Arabische Republik,Phönizien,,1267,1209,33,31
45380,Ptolemäer: Ptolemaios V.,-367,-282,Ägypten,Ägypten,Alexandria,1300,1209,32,31
45381,Galerius Maximianus,250,311,Deutschland,Gallia,Trier,1332,1209,28,31
45388,Nikomedia,17,19,Türkei,Bithynien,Nikomedia (Izmit),1360,1209,33,31
45392,Nikomedia,17,19,Türkei,Bithynien,Nikomedia (Izmit),1393,1209,31,31
45399,Maximianus Herculius,250,310,Deutschland,Gallia,Trier,1424,1209,28,31
45400,Maximianus Herculius,250,310,Deutschland,Gallia,Trier,1452,1209,31,31
45402,Maximianus Herculius,250,310,Italien,Italia,Rom,1483,1209,31,31
45404,Maximianus Herculius,250,310,Italien,Italia,Rom,1514,1209,31,31
45405,Maximianus Herculius,250,310,Deutschland,Gallia,Trier,0,1240,31,31
45409,Thasos,-404,-340,Griechenland,Thrakien,Thasos,31,1240,34,31
45411,Thasos,-404,-340,Griechenland,Thrakien,Thasos,65,1240,29,31
45427,Maximianus Herculius,250,310,Italien,Italia,Ticinum-Pavia,94,1240,32,31
45430,Galerius Maximianus,250,311,Deutschland,Gallia,Trier,126,1240,30,31
45434,Maximianus Herculius,250,310,Deutschland,Gallia,Trier,156,1240,30,31
45440,Thasos: Nachahmung,-120,-20,Bulgarien,Thrakien,,186,1240,31,31
45446,Maximanus Herculius,250,310,Türkei,Oriens,Antiochia (Antakya),217,1240,30,31
45447,Severus II.,250,307,Deutschland,Gallia,Trier,247,1240,31,31
45449,Severus II.,250,307,Italien,Italia,Ticinum-Pavia,278,1240,31,31
45455,Severus II.,250,307,Italien,Italia,Aquileia,309,1240,32,31
45473,Liegnitz und Brieg: Georg Rudolph,1595,1653,Polen,Schlesien,Haynau (Chojnów),341,1240,31,31
45474,Liegnitz und Brieg: Georg Rudolph,1595,1653,Polen,Schlesien,,372,1240,31,31
45475,Liegnitz und Brieg: Georg Rudolph,1595,1653,Polen,Schlesien,,403,1240,31,31
45476,Münsterberg-Oels: Karl II.,1545,1617,Polen,Schlesien,Oels (Oleśnica)?,434,1240,31,31
45477,Phokaische Liga,-354,-352,Griechenland,Phokis,,465,1240,28,31
45531,Serdika,121,180,Bulgarien,Thrakien,Serdica,493,1240,32,31
45532,Serdika,121,180,Bulgarien,Thrakien,Serdica,525,1240,31,31
45533,Serdika,166,169,Bulgarien,Thrakien,Serdica,556,1240,32,31
45534,Plotinopolis,86,161,Griechenland,Thrakien,Plotinopolis,588,1240,31,31
45535,Plotinopolis,86,161,Griechenland,Thrakien,Plotinopolis,619,1240,32,31
45537,Plotinopolis,121,180,Griechenland,Thrakien,Plotinopolis,651,1240,31,31
45544,Plotinopolis,147,180,Griechenland,Thrakien,Plotinopolis,682,1240,30,31
45549,Plotinopolis,170,217,Griechenland,Thrakien,Plotinopolis,712,1240,33,31
45553,Plotinopolis,188,217,Griechenland,Thrakien,Plotinopolis,745,1240,32,31
45570,Karolinger: Pippin der Kurze,754,768,Niederlande,Utrecht,Dorestad (Wijk bij Duurstede),777,1240,31,31
45571,Karolinger: Pippin der Kurze,754,768,Niederlande,Utrecht,Dorestad (Wijk bij Duurstede),808,1240,30,31
45572,Karolinger: Pippin der Kurze,754,768,Frankreich,Charente,Angoulême?,838,1240,31,31
45573,Karolinger: Pippin der Kurze,754,768,Frankreich,Maine-et-Loire,Angers?,869,1240,30,31
45574,Karolinger: Pippin der Kurze,754,768,Frankreich,Seine-Maritime,Rouen?,899,1240,30,31
45575,Karolinger: Pippin der Kurze,754,768,Frankreich,Seine-Maritime,Rouen?,929,1240,29,31
45576,Karolinger: Pippin der Kurze,754,768,Frankreich,Bouches-du-Rhône,Arles,958,1240,31,31
45577,Karolinger: Pippin der Kurze,754,768,Frankreich,Saône-et-Loire,Chalon-sur-Saône,989,1240,31,31
45578,Karolinger: Pippin der Kurze,754,768,Frankreich,Seine-et-Marne,Chelles?,1020,1240,33,31
45579,Karolinger: Pippin der Kurze,754,768,Frankreich,Nord,Condé-sur-l'Escaut,1053,1240,30,31
45580,Karolinger: Pippin der Kurze,754,768,Schweiz,Genf,Genf?,1083,1240,31,31
45581,Karolinger: Pippin der Kurze,754,768,Deutschland,Rheinland,Köln?,1114,1240,32,31
45582,Karolinger: Pippin der Kurze,754,768,Frankreich,Rhône,Lyon,1146,1240,32,31
45583,Karolinger: Pippin der Kurze,754,768,Frankreich,Rhône,Lyon,1178,1240,31,31
45584,Karolinger: Pippin der Kurze,754,768,Frankreich,Seine-et-Marne,Meaux,1209,1240,32,31
45585,Karolinger: Pippin der Kurze,754,768,Frankreich,Nièvre,Nevers?,1241,1240,31,31
45586,Karolinger: Pippin der Kurze,754,768,Frankreich,Île-de-France,Paris,1272,1240,31,31
45587,Karolinger: Pippin der Kurze,754,768,Frankreich,Elsass (Bas-Rhin),Straßburg (Strasbourg),1303,1240,33,31
45588,Karolinger: Pippin der Kurze,754,768,Frankreich,Aube,Troyes,1336,1240,31,31
45589,Karolinger: Pippin der Kurze,754,768,Frankreich,Aube,Troyes,1367,1240,31,31
45590,Karolinger: Pippin der Kurze,754,768,Frankreich,Vaucluse,Vénasque?,1398,1240,32,31
45591,Karolinger: Pippin der Kurze,754,768,Niederlande,Limburg,Maastricht,1430,1240,31,31
45592,Karolinger: Pippin der Kurze,754,768,Frankreich,,,1461,1240,28,31
45593,Karolinger: Pippin der Kurze,754,768,Frankreich,Doubs,Besançon,1489,1240,31,31
45594,Karolinger: Pippin der Kurze,754,768,Frankreich,Aube,Narbonne?,1520,1240,31,31
45595,Karolinger: Pippin der Kurze,754,768,Frankreich,Yonne,Sens?,0,1271,31,31
45596,Karolinger: Pippin der Kurze,754,768,Frankreich,Pas-de-Calais,Quentovic?,31,1271,29,31
45597,Karolinger: Pippin der Kurze,754,768,Frankreich,Pas-de-Calais,Quentovic?,60,1271,30,31
45598,Karolinger: Pippin der Kurze,754,768,Frankreich,Meuse,Verdun,90,1271,31,31
45599,Karolinger: Pippin der Kurze,754,768,Frankreich,Meuse,Verdun,121,1271,31,31
45600,Karolinger: Pippin der Kurze,754,768,Frankreich,Eure-et-Loir,Chartres,152,1271,31,31
45601,Karolinger: Pippin der Kurze,754,768,Frankreich,Puy-de-Dôme,Clermont-Ferrand?,183,1271,31,31
45602,Karolinger: Pippin der Kurze,754,768,Frankreich,Loiret,Orléans?,214,1271,32,31
45603,Karolinger: Pippin der Kurze,754,768,Frankreich,Loiret,Orléans?,246,1271,31,31
45604,Karolinger: Pippin der Kurze,754,768,Frankreich,Somme,Amiens?,277,1271,31,31
45605,Karolinger: Pippin der Kurze,754,768,Frankreich,Nord,Cambrai?,308,1271,31,31
45606,Karolinger: Pippin der Kurze,754,768,Frankreich,Nord,Cambrai?,339,1271,32,31
45607,Karolinger: Pippin der Kurze,754,768,Frankreich,Haute-Vienne,Limoges?,371,1271,30,31
45608,Karolinger: Pippin der Kurze,754,768,Frankreich,Aisne,Laon?,401,1271,29,31
45609,Karolinger: Pippin der Kurze,754,768,Frankreich,Somme,Corbie?,430,1271,30,31
45610,Karolinger: Pippin der Kurze,754,768,Deutschland,Rheinland,Köln?,460,1271,29,31
45611,Karolinger: Pippin der Kurze,754,768,Frankreich,,,489,1271,30,31
45612,Karolinger: Pippin der Kurze,754,768,Frankreich,,,519,1271,31,31
45613,Karolinger: Pippin der Kurze,754,768,Frankreich,,,550,1271,31,31
45614,Karolinger: Pippin der Kurze,754,768,Schweiz,Zürich,Zürich?,581,1271,31,31
45615,Karolinger: Pippin der Kurze,754,768,Frankreich,Marne,Reims,612,1271,31,31
45616,Karolinger: Pippin der Kurze,754,768,Frankreich,Oise,Noyon,643,1271,33,31
45617,Serdika,130,169,Bulgarien,Thrakien,Serdica,676,1271,31,31
45618,Serdika,130,169,Bulgarien,Thrakien,Serdica,707,1271,31,31
45619,Serdika,130,169,Bulgarien,Thrakien,Serdica,738,1271,32,31
45621,Serdika,146,211,Bulgarien,Thrakien,Serdica,770,1271,30,31
45622,Serdika,146,211,Bulgarien,Thrakien,Serdica,800,1271,31,31
45624,Byzanz: Heraclius I. und Heraclius Constantinus,612,641,Türkei,Thrakien,Konstantinopolis (Istanbul),831,1271,31,31
45626,Byzanz: Heraclius I. und Heraclius Constantinus,612,641,Tunesien,Africa,Karthago,862,1271,31,31
45630,Langobarden: Cunincpert,680,701,Italien,Lombardei,,893,1271,32,31
45657,Serdika,146,211,Bulgarien,Thrakien,Serdica,925,1271,31,31
45658,Serdika,146,211,Bulgarien,Thrakien,Serdica,956,1271,33,31
45659,Serdika,146,211,Bulgarien,Thrakien,Serdica,989,1271,31,31
45660,Serdika,146,211,Bulgarien,Thrakien,Serdica,1020,1271,33,31
45853,Serdika,170,217,Bulgarien,Thrakien,Serdica,1053,1271,30,31
45854,Serdika,170,217,Bulgarien,Thrakien,Serdica,1083,1271,31,31
45855,Serdika,170,217,Bulgarien,Thrakien,Serdica,1114,1271,30,31
45856,Serdika,170,217,Bulgarien,Thrakien,Serdica,1144,1271,31,31
45857,Serdika,170,217,Bulgarien,Thrakien,Serdica,1175,1271,31,31
45858,Serdika,170,217,Bulgarien,Thrakien,Serdica,1206,1271,29,31
45859,Serdika,188,217,Bulgarien,Thrakien,Serdica,1235,1271,33,31
45860,Serdika,188,217,Bulgarien,Thrakien,Serdica,1268,1271,30,31
45861,Serdika,188,217,Bulgarien,Thrakien,Serdica,1298,1271,32,31
45875,Perinthos,146,211,Türkei,Thrakien,Perinthos (Herakleia),1330,1271,31,31
45876,Serdika,188,217,Bulgarien,Thrakien,Serdica,1361,1271,32,31
45877,Serdika,188,217,Bulgarien,Thrakien,Serdica,1393,1271,30,31
45878,Serdika,188,217,Bulgarien,Thrakien,Serdica,1423,1271,32,31
45879,Serdika,188,217,Bulgarien,Thrakien,Serdica,1455,1271,32,31
45880,Serdika,188,217,Bulgarien,Thrakien,Serdica,1487,1271,30,31
45881,Serdika,188,217,Bulgarien,Thrakien,Serdica,1517,1271,30,31
45882,Serdika,188,217,Bulgarien,Thrakien,Serdica,0,1302,30,31
45883,Serdika,188,217,Bulgarien,Thrakien,Serdica,30,1302,29,31
45884,Serdika,188,217,Bulgarien,Thrakien,Serdica,59,1302,30,31
45885,Serdika,188,217,Bulgarien,Thrakien,Serdica,89,1302,30,31
