id,title,date_earliest,date_latest,thumb_vs,production_country,production_region,production_minting_place,x,y,width,height
48796,Syria: Traianus Decius,190,251,http://ww2.smb.museum/mk_edit/images/n50/50488/vs_thumb.jpg,Türkei,Syria,Antiochia (Antakya),124,1320,39,40
48797,Syria: Herennia Etruscilla,190,251,http://ww2.smb.museum/mk_edit/images/n50/50489/vs_thumb.jpg,Türkei,Syria,Antiochia (Antakya),163,1320,42,40
48798,Syria: Herennius Etruscus,220,251,http://ww2.smb.museum/mk_edit/images/n50/50490/vs_thumb.jpg,Türkei,Syria,Antiochia (Antakya),205,1320,41,40
48844,Elaious,-350,-281,http://ww2.smb.museum/mk_edit/images/n50/50538/vs_thumb.jpg,Türkei,Thrakien,Elaious,246,1320,41,40
48845,Elaious,-350,-281,http://ww2.smb.museum/mk_edit/images/n50/50539/vs_thumb.jpg,Türkei,Thrakien,Elaious,287,1320,40,40
48846,Elaious,-350,-281,http://ww2.smb.museum/mk_edit/images/n50/50540/vs_thumb.jpg,Türkei,Thrakien,Elaious,327,1320,40,40
48847,Elaious,-350,-281,http://ww2.smb.museum/mk_edit/images/n50/50541/vs_thumb.jpg,Türkei,Thrakien,Elaious,367,1320,39,40
48848,Elaious,-350,-281,http://ww2.smb.museum/mk_edit/images/n50/50542/vs_thumb.jpg,Türkei,Thrakien,Elaious,406,1320,40,40
48849,Elaious,-350,-281,http://ww2.smb.museum/mk_edit/images/n50/50543/vs_thumb.jpg,Türkei,Thrakien,Elaious,446,1320,39,40
48850,Elaious,-350,-281,http://ww2.smb.museum/mk_edit/images/n50/50544/vs_thumb.jpg,Türkei,Thrakien,Elaious,485,1320,39,40
48851,Elaious,-350,-281,http://ww2.smb.museum/mk_edit/images/n50/50545/vs_thumb.jpg,Türkei,Thrakien,Elaious,524,1320,41,40
48852,Elaious,-350,-281,http://ww2.smb.museum/mk_edit/images/n50/50546/vs_thumb.jpg,Türkei,Thrakien,Elaious,565,1320,39,40
48854,Elaious,-350,-281,http://ww2.smb.museum/mk_edit/images/n50/50548/vs_thumb.jpg,Türkei,Thrakien,Elaious,604,1320,40,40
48855,Elaious,-350,-281,http://ww2.smb.museum/mk_edit/images/n50/50549/vs_thumb.jpg,Türkei,Thrakien,Elaious,644,1320,38,40
48857,Elaious,-350,-281,http://ww2.smb.museum/mk_edit/images/n50/50551/vs_thumb.jpg,Türkei,Thrakien,Elaious,682,1320,37,40
48859,Elaious,-350,-281,http://ww2.smb.museum/mk_edit/images/n50/50553/vs_thumb.jpg,Türkei,Thrakien,Elaious,719,1320,39,40
48860,Elaious,-350,-281,http://ww2.smb.museum/mk_edit/images/n50/50554/vs_thumb.jpg,Türkei,Thrakien,Elaious,758,1320,39,40
48862,Elaious,-350,-281,http://ww2.smb.museum/mk_edit/images/n50/50556/vs_thumb.jpg,Türkei,Thrakien,Elaious,797,1320,34,40
48863,Elaious,-350,-281,http://ww2.smb.museum/mk_edit/images/n50/50557/vs_thumb.jpg,Türkei,Thrakien,Elaious,831,1320,42,40
48865,Elaious,-350,-281,http://ww2.smb.museum/mk_edit/images/n50/50559/vs_thumb.jpg,Türkei,Thrakien,Elaious,873,1320,39,40
48866,Elaious,-350,-281,http://ww2.smb.museum/mk_edit/images/n50/50560/vs_thumb.jpg,Türkei,Thrakien,Elaious,912,1320,39,40
48868,Elaious,-350,-281,http://ww2.smb.museum/mk_edit/images/n50/50562/vs_thumb.jpg,Türkei,Thrakien,Elaious,951,1320,39,40
48871,Elaious,-350,-281,http://ww2.smb.museum/mk_edit/images/n50/50565/vs_thumb.jpg,Türkei,Thrakien,Elaious,990,1320,41,40
48873,Elaious,-350,-281,http://ww2.smb.museum/mk_edit/images/n50/50567/vs_thumb.jpg,Türkei,Thrakien,Elaious,1031,1320,39,40
48874,Elaious,-350,-281,http://ww2.smb.museum/mk_edit/images/n50/50568/vs_thumb.jpg,Türkei,Thrakien,Elaious,1070,1320,40,40
48876,Elaious,-350,-281,http://ww2.smb.museum/mk_edit/images/n50/50570/vs_thumb.jpg,Türkei,Thrakien,Elaious,1110,1320,36,40
48878,Elaious,-350,-281,http://ww2.smb.museum/mk_edit/images/n50/50572/vs_thumb.jpg,Türkei,Thrakien,Elaious,1146,1320,43,40
48879,Elaious,-350,-281,http://ww2.smb.museum/mk_edit/images/n50/50573/vs_thumb.jpg,Türkei,Thrakien,Elaious,1189,1320,35,40
48880,Elaious,-350,-281,http://ww2.smb.museum/mk_edit/images/n50/50574/vs_thumb.jpg,Türkei,Thrakien,Elaious,1224,1320,41,40
48881,Elaious,-350,-281,http://ww2.smb.museum/mk_edit/images/n50/50575/vs_thumb.jpg,Türkei,Thrakien,Elaious,1265,1320,40,40
48893,Elaious,-350,-281,http://ww2.smb.museum/mk_edit/images/n50/50588/vs_thumb.jpg,Türkei,Thrakien,Elaious,1305,1320,40,40
48894,Elaious,-350,-281,http://ww2.smb.museum/mk_edit/images/n50/50589/vs_thumb.jpg,Türkei,Thrakien,Elaious,1345,1320,40,40
48896,Elaious,-350,-281,http://ww2.smb.museum/mk_edit/images/n50/50591/vs_thumb.jpg,Türkei,Thrakien,Elaious,1385,1320,41,40
48898,Elaious,161,192,http://ww2.smb.museum/mk_edit/images/n50/50593/vs_thumb.jpg,Türkei,Thrakien,Elaious,1426,1320,42,40
48900,Elaious,161,192,http://ww2.smb.museum/mk_edit/images/n50/50595/vs_thumb.jpg,Türkei,Thrakien,Elaious,1468,1320,42,40
48904,Elaious,161,192,http://ww2.smb.museum/mk_edit/images/n50/50599/vs_thumb.jpg,Türkei,Thrakien,Elaious,1510,1320,41,40
48905,Elaious,188,217,http://ww2.smb.museum/mk_edit/images/n50/50600/vs_thumb.jpg,Türkei,Thrakien,Elaious,1551,1320,42,40
48907,Elaious,188,217,http://ww2.smb.museum/mk_edit/images/n50/50602/vs_thumb.jpg,Türkei,Thrakien,Elaious,1593,1320,42,40
48912,Deultum,225,244,http://ww2.smb.museum/mk_edit/images/n50/50607/vs_thumb.jpg,Bulgarien,Thrakien,Deultum,1635,1320,40,40
48932,Deultum,241,243,http://ww2.smb.museum/mk_edit/images/n50/50627/vs_thumb.jpg,Bulgarien,Thrakien,Deultum,1675,1320,40,40
48943,Deultum,204,249,http://ww2.smb.museum/mk_edit/images/n50/50638/vs_thumb.jpg,Bulgarien,Thrakien,Deultum,1715,1320,42,40
48981,Belgien: 2015 Waterloo,1769,1852,http://ww2.smb.museum/mk_edit/images/n50/50676/vs_thumb.jpg,Belgien,,Brüssel (Bruxelles),1757,1320,40,40
48983,Mesembria,-499,-400,http://ww2.smb.museum/mk_edit/images/n50/50678/vs_thumb.jpg,Bulgarien,Thrakien,Mesembria,1797,1320,34,40
48987,Mesembria,-420,-320,http://ww2.smb.museum/mk_edit/images/n50/50682/vs_thumb.jpg,Bulgarien,Thrakien,Mesembria,1831,1320,42,40
48991,Mesembria,-420,-320,http://ww2.smb.museum/mk_edit/images/n50/50686/vs_thumb.jpg,Bulgarien,Thrakien,Mesembria,1873,1320,40,40
48997,Belgien: 2015 Waterloo,1960,2015,http://ww2.smb.museum/mk_edit/images/n50/50692/vs_thumb.jpg,Belgien,,Brüssel (Bruxelles),1913,1320,40,40
49062,Hadrianopolis,161,192,http://ww2.smb.museum/mk_edit/images/n50/50761/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,1953,1320,40,40
49069,Delphi,140,140,http://ww2.smb.museum/mk_edit/images/n50/50768/vs_thumb.jpg,Griechenland,Achaia,Delphi,0,1360,42,40
49073,Delphi,140,140,http://ww2.smb.museum/mk_edit/images/n50/50772/vs_thumb.jpg,Griechenland,Achaia,Delphi,42,1360,46,40
49079,Hadrianopolis,161,192,http://ww2.smb.museum/mk_edit/images/n50/50778/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,88,1360,41,40
49080,Hadrianopolis,161,192,http://ww2.smb.museum/mk_edit/images/n50/50779/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,129,1360,38,40
49081,Hadrianopolis,161,192,http://ww2.smb.museum/mk_edit/images/n50/50780/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,167,1360,41,40
49082,Hadrianopolis,161,192,http://ww2.smb.museum/mk_edit/images/n50/50781/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,208,1360,42,40
49083,Hadrianopolis,161,192,http://ww2.smb.museum/mk_edit/images/n50/50782/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,250,1360,39,40
49084,Hadrianopolis,161,192,http://ww2.smb.museum/mk_edit/images/n50/50783/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,289,1360,41,40
49086,Hadrianopolis,161,192,http://ww2.smb.museum/mk_edit/images/n50/50785/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,330,1360,40,40
49087,Hadrianopolis,161,192,http://ww2.smb.museum/mk_edit/images/n50/50786/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,370,1360,40,40
49088,Hadrianopolis,161,192,http://ww2.smb.museum/mk_edit/images/n50/50787/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,410,1360,42,40
49090,Hadrianopolis,161,192,http://ww2.smb.museum/mk_edit/images/n50/50789/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,452,1360,40,40
49093,Hadrianopolis,161,192,http://ww2.smb.museum/mk_edit/images/n50/50792/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,492,1360,38,40
49095,Hadrianopolis,161,192,http://ww2.smb.museum/mk_edit/images/n50/50794/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,530,1360,41,40
49098,Hadrianopolis,146,211,http://ww2.smb.museum/mk_edit/images/n50/50797/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,571,1360,39,40
49103,Hadrianopolis,146,211,http://ww2.smb.museum/mk_edit/images/n50/50802/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,610,1360,41,40
49107,Hadrianopolis,146,211,http://ww2.smb.museum/mk_edit/images/n50/50806/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,651,1360,40,40
49108,Hadrianopolis,146,211,http://ww2.smb.museum/mk_edit/images/n50/50807/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,691,1360,39,40
49112,Hadrianopolis,146,211,http://ww2.smb.museum/mk_edit/images/n50/50811/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,730,1360,42,40
49113,Hadrianopolis,146,211,http://ww2.smb.museum/mk_edit/images/n50/50812/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,772,1360,40,40
49116,Hadrianopolis,146,211,http://ww2.smb.museum/mk_edit/images/n50/50815/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,812,1360,41,40
49119,Hadrianopolis,146,211,http://ww2.smb.museum/mk_edit/images/n50/50818/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,853,1360,41,40
49122,Hadrianopolis,170,217,http://ww2.smb.museum/mk_edit/images/n50/50821/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,894,1360,41,40
49123,Hadrianopolis,170,217,http://ww2.smb.museum/mk_edit/images/n50/50822/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,935,1360,40,40
49124,Hadrianopolis,170,217,http://ww2.smb.museum/mk_edit/images/n50/50823/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,975,1360,40,40
49131,Hadrianopolis,188,217,http://ww2.smb.museum/mk_edit/images/n50/50830/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,1015,1360,40,40
49141,Hadrianopolis,188,217,http://ww2.smb.museum/mk_edit/images/n50/50840/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,1055,1360,40,40
49150,Hadrianopolis,188,217,http://ww2.smb.museum/mk_edit/images/n50/50865/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,1095,1360,41,40
49164,Hadrianopolis,188,217,http://ww2.smb.museum/mk_edit/images/n50/50916/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,1136,1360,42,40
49166,Hadrianopolis,188,217,http://ww2.smb.museum/mk_edit/images/n50/50919/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,1178,1360,40,40
49171,Hadrianopolis,202,211,http://ww2.smb.museum/mk_edit/images/n50/50929/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,1218,1360,42,40
49177,Hadrianopolis,189,211,http://ww2.smb.museum/mk_edit/images/n50/50935/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,1260,1360,40,40
49180,Hadrianopolis,189,211,http://ww2.smb.museum/mk_edit/images/n50/50938/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,1300,1360,41,40
49182,Hadrianopolis,189,211,http://ww2.smb.museum/mk_edit/images/n50/50940/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,1341,1360,41,40
49186,Hadrianopolis,189,211,http://ww2.smb.museum/mk_edit/images/n50/50947/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,1382,1360,41,40
49192,Hadrianopolis,189,211,http://ww2.smb.museum/mk_edit/images/n50/50955/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,1423,1360,40,40
49199,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n50/50965/vs_thumb.jpg,Deutschland,Gallia,Trier,1463,1360,42,40
49201,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n50/50967/vs_thumb.jpg,Deutschland,Gallia,Trier,1505,1360,44,40
49204,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n50/50970/vs_thumb.jpg,Deutschland,Gallia,Trier,1549,1360,42,40
49206,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n50/50972/vs_thumb.jpg,Deutschland,Gallia,Trier,1591,1360,42,40
49207,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n50/50973/vs_thumb.jpg,Deutschland,Gallia,Trier,1633,1360,43,40
49209,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n50/50975/vs_thumb.jpg,Deutschland,Gallia,Trier,1676,1360,43,40
49210,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n50/50976/vs_thumb.jpg,Deutschland,Gallia,Trier,1719,1360,40,40
49211,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n50/50977/vs_thumb.jpg,Deutschland,Gallia,Trier,1759,1360,42,40
49213,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n50/50979/vs_thumb.jpg,Deutschland,Gallia,Trier,1801,1360,43,40
49215,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n50/50981/vs_thumb.jpg,Deutschland,Gallia,Trier,1844,1360,42,40
49216,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n50/50982/vs_thumb.jpg,Deutschland,Gallia,Trier,1886,1360,38,40
49218,Hadrianopolis,225,244,http://ww2.smb.museum/mk_edit/images/n51/51002/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,1924,1360,40,40
49225,Hadrianopolis,225,244,http://ww2.smb.museum/mk_edit/images/n51/51022/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,1964,1360,39,40
49226,Hadrianopolis,225,244,http://ww2.smb.museum/mk_edit/images/n51/51025/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,2003,1360,40,40
49227,Hadrianopolis,225,244,http://ww2.smb.museum/mk_edit/images/n51/51030/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,0,1400,39,40
49228,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51031/vs_thumb.jpg,Deutschland,Gallia,Trier,39,1400,44,40
49229,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51032/vs_thumb.jpg,Deutschland,Gallia,Trier,83,1400,42,40
49230,Hadrianopolis,225,244,http://ww2.smb.museum/mk_edit/images/n51/51033/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,125,1400,38,40
49231,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51034/vs_thumb.jpg,Deutschland,Gallia,Trier,163,1400,41,40
49232,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51035/vs_thumb.jpg,Deutschland,Gallia,Trier,204,1400,41,40
49233,Hadrianopolis,225,244,http://ww2.smb.museum/mk_edit/images/n51/51036/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,245,1400,41,40
49234,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51037/vs_thumb.jpg,Deutschland,Gallia,Trier,286,1400,40,40
49235,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51038/vs_thumb.jpg,Deutschland,Gallia,Trier,326,1400,40,40
49236,Hadrianopolis,225,244,http://ww2.smb.museum/mk_edit/images/n51/51039/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,366,1400,40,40
49252,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51073/vs_thumb.jpg,Deutschland,Gallia,Trier,406,1400,41,40
49255,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51076/vs_thumb.jpg,Deutschland,Gallia,Trier,447,1400,40,40
49256,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51077/vs_thumb.jpg,Deutschland,Gallia,Trier,487,1400,42,40
49258,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51079/vs_thumb.jpg,Deutschland,Gallia,Trier,529,1400,42,40
49260,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51081/vs_thumb.jpg,Deutschland,Gallia,Trier,571,1400,41,40
49262,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51083/vs_thumb.jpg,Deutschland,Gallia,Trier,612,1400,42,40
49264,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51085/vs_thumb.jpg,Deutschland,Gallia,Trier,654,1400,40,40
49269,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51101/vs_thumb.jpg,Deutschland,Gallia,Trier,694,1400,41,40
49270,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51102/vs_thumb.jpg,Deutschland,Gallia,Trier,735,1400,46,40
49271,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51103/vs_thumb.jpg,Deutschland,Gallia,Trier,781,1400,39,40
49272,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51104/vs_thumb.jpg,Deutschland,Gallia,Trier,820,1400,43,40
49273,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51105/vs_thumb.jpg,Deutschland,Gallia,Trier,863,1400,38,40
49275,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51107/vs_thumb.jpg,Deutschland,Gallia,Trier,901,1400,40,40
49276,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51108/vs_thumb.jpg,Deutschland,Gallia,Trier,941,1400,45,40
49278,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51110/vs_thumb.jpg,Deutschland,Gallia,Trier,986,1400,39,40
49279,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51111/vs_thumb.jpg,Deutschland,Gallia,Trier,1025,1400,40,40
49281,Hadrianopolis,225,244,http://ww2.smb.museum/mk_edit/images/n51/51113/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,1065,1400,39,40
49287,Hadrianopolis,225,244,http://ww2.smb.museum/mk_edit/images/n51/51129/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,1104,1400,44,40
49291,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51133/vs_thumb.jpg,Deutschland,Gallia,Trier,1148,1400,43,40
49301,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51143/vs_thumb.jpg,Deutschland,Gallia,Trier,1191,1400,42,40
49303,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51145/vs_thumb.jpg,Deutschland,Gallia,Trier,1233,1400,44,40
49306,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51148/vs_thumb.jpg,Deutschland,Gallia,Trier,1277,1400,41,40
49309,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51151/vs_thumb.jpg,Deutschland,Gallia,Trier,1318,1400,42,40
49314,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51156/vs_thumb.jpg,Deutschland,Gallia,Trier,1360,1400,45,40
49316,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51158/vs_thumb.jpg,Deutschland,Gallia,Trier,1405,1400,45,40
49318,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51160/vs_thumb.jpg,Deutschland,Gallia,Trier,1450,1400,41,40
49322,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51164/vs_thumb.jpg,Deutschland,Gallia,Trier,1491,1400,41,40
49326,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51168/vs_thumb.jpg,Deutschland,Gallia,Trier,1532,1400,39,40
49328,Hadrianopolis,225,244,http://ww2.smb.museum/mk_edit/images/n51/51170/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,1571,1400,39,40
49329,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51171/vs_thumb.jpg,Deutschland,Gallia,Trier,1610,1400,40,40
49331,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51173/vs_thumb.jpg,Deutschland,Gallia,Trier,1650,1400,42,40
49335,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51177/vs_thumb.jpg,Deutschland,Gallia,Trier,1692,1400,45,40
49338,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51180/vs_thumb.jpg,Deutschland,Gallia,Trier,1737,1400,44,40
49340,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51182/vs_thumb.jpg,Deutschland,Gallia,Trier,1781,1400,41,40
49341,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51183/vs_thumb.jpg,Deutschland,Gallia,Trier,1822,1400,37,40
49349,Hadrianopolis,225,244,http://ww2.smb.museum/mk_edit/images/n51/51202/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,1859,1400,41,40
49351,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51204/vs_thumb.jpg,Deutschland,Gallia,Trier,1900,1400,46,40
49353,Hadrianopolis,225,244,http://ww2.smb.museum/mk_edit/images/n51/51206/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,1946,1400,40,40
49357,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51210/vs_thumb.jpg,Deutschland,Gallia,Trier,1986,1400,40,40
49359,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51212/vs_thumb.jpg,Deutschland,Gallia,Trier,2026,1400,39,40
49361,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51214/vs_thumb.jpg,Deutschland,Gallia,Trier,0,1440,43,40
49362,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51215/vs_thumb.jpg,Deutschland,Gallia,Trier,43,1440,40,40
49363,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51216/vs_thumb.jpg,Deutschland,Gallia,Trier,83,1440,39,40
49364,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51217/vs_thumb.jpg,Deutschland,Gallia,Trier,122,1440,43,40
49365,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51218/vs_thumb.jpg,Deutschland,Gallia,Trier,165,1440,41,40
49366,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51219/vs_thumb.jpg,Deutschland,Gallia,Trier,206,1440,40,40
49367,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51220/vs_thumb.jpg,Deutschland,Gallia,Trier,246,1440,44,40
49368,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51221/vs_thumb.jpg,Deutschland,Gallia,Trier,290,1440,39,40
49369,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51222/vs_thumb.jpg,Deutschland,Gallia,Trier,329,1440,42,40
49370,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51223/vs_thumb.jpg,Deutschland,Gallia,Trier,371,1440,41,40
49371,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51224/vs_thumb.jpg,Deutschland,Gallia,Trier,412,1440,40,40
49376,Hadrianopolis,225,244,http://ww2.smb.museum/mk_edit/images/n51/51245/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,452,1440,40,40
49381,Knossos,37,68,http://ww2.smb.museum/mk_edit/images/n51/51250/vs_thumb.jpg,Griechenland,Kreta,Knossos,492,1440,40,40
49384,Hadrianopolis,225,244,http://ww2.smb.museum/mk_edit/images/n51/51253/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,532,1440,39,40
49387,Hadrianopolis,241,244,http://ww2.smb.museum/mk_edit/images/n51/51256/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,571,1440,40,40
49389,Hadrianopolis,241,244,http://ww2.smb.museum/mk_edit/images/n51/51258/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,611,1440,40,40
49391,Hadrianopolis,241,244,http://ww2.smb.museum/mk_edit/images/n51/51260/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,651,1440,39,40
49394,Hadrianopolis,204,249,http://ww2.smb.museum/mk_edit/images/n51/51263/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,690,1440,40,40
49396,Hadrianopolis,196,222,http://ww2.smb.museum/mk_edit/images/n51/51265/vs_thumb.jpg,Türkei,Thrakien,Hadrianopolis,730,1440,38,40
49434,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51326/vs_thumb.jpg,Deutschland,Gallia,Trier,768,1440,42,40
49435,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51328/vs_thumb.jpg,Deutschland,Gallia,Trier,810,1440,42,40
49436,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51329/vs_thumb.jpg,Deutschland,Gallia,Trier,852,1440,43,40
49437,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51330/vs_thumb.jpg,Deutschland,Gallia,Trier,895,1440,42,40
49438,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51331/vs_thumb.jpg,Deutschland,Gallia,Trier,937,1440,38,40
49439,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51332/vs_thumb.jpg,Deutschland,Gallia,Trier,975,1440,43,40
49443,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51336/vs_thumb.jpg,Deutschland,Gallia,Trier,1018,1440,43,40
49444,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51337/vs_thumb.jpg,Deutschland,Gallia,Trier,1061,1440,42,40
49445,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51338/vs_thumb.jpg,Deutschland,Gallia,Trier,1103,1440,44,40
49446,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51339/vs_thumb.jpg,Deutschland,Gallia,Trier,1147,1440,40,40
49447,Constantinus I.,321,337,http://ww2.smb.museum/mk_edit/images/n51/51340/vs_thumb.jpg,Deutschland,Gallia,Trier,1187,1440,41,40
